IND_NAME,DIM_GEO_NAME,IND_CODE,DIM_GEO_CODE,DIM_TIME_YEAR,DIM_1_CODE,VALUE_NUMERIC,VALUE_STRING,VALUE_COMMENTS
Malaria incidence (per 1000 population at risk),Myanmar,MALARIA_EST_INCIDENCE,MMR,2022,,12.3715600967,12.4,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Myanmar,MCV2,MMR,2022,,64.0,64.0,
Neonatal mortality rate (per 1000 live births),Myanmar,WHOSIS_000003,MMR,2022,SEX_BTSX,21.050699234,21.0,
New HIV infections (per 1000 uninfected population),Myanmar,SDGHIV,MMR,2022,SEX_BTSX,0.209999993443,0.2,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Myanmar,PCV3,MMR,2022,,57.0,57.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Myanmar,NCD_BMI_PLUS2C,MMR,2022,SEX_BTSX,7.39335012436,7.4,
Prevalence of overweight in children under 5 (%),Myanmar,NUTOVERWEIGHTPREV,MMR,2022,,0.800000011921,0.8,
Prevalence of stunting in children under 5 (%),Myanmar,NUTSTUNTINGPREV,MMR,2022,,24.1000003815,24.1,
Proportion of population using a hand-washing facility with soap and water (%),Myanmar,WSH_HYGIENE_BASIC,MMR,2022,,74.5855789185,75.0,
Proportion of population using safely-managed drinking-water services (%),Myanmar,WSH_WATER_SAFELY_MANAGED,MMR,2022,,57.3964996338,57.0,
Proportion of population using safely-managed sanitation services (%),Myanmar,WSH_SANITATION_SAFELY_MANAGED,MMR,2022,,60.6147499084,61.0,
Proportion of population with primary reliance on clean fuels and technology (%),Myanmar,PHE_HHAIR_PROP_POP_CLEAN_FUELS,MMR,2022,,50.7000007629,51.0,
Proportion of safely treated domestic wastewater flows (%),Myanmar,WSH_DOMESTIC_WASTE_SAFELY_TREATED,MMR,2022,,15.1237096786,15.0,
Reported number of people requiring interventions against NTDs,Myanmar,SDGNTDTREATMENT,MMR,2022,,23816776.0,23816776.0,Aggregation across diseases
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Myanmar,SDGODA01,MMR,2022,,2.15000009537,2.2,
Tuberculosis incidence (per 100 000 population),Myanmar,MDG_0000000020,MMR,2022,,475.0,475.0,
Under-five mortality rate (per 1000 live births),Myanmar,MDG_0000000007,MMR,2022,SEX_BTSX,40.0871315002,40.0,
Age-standardized prevalence of obesity among adults (18+ years) (%),Namibia,NCD_BMI_30A,NAM,2022,SEX_BTSX,16.9652004242,17.0,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Namibia,M_Est_tob_curr_std,NAM,2022,SEX_BTSX,14.1000003815,14.1,The most recent survey was conducted in 2013. This is a projection.
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Namibia,SDGODAWS,NAM,2022,,2.01510000229,2.0,
Density of dentists (per 10 000 population) ,Namibia,HWF_0010,NAM,2022,,0.805999994278,0.8,
Density of medical doctors (per 10 000 population) ,Namibia,HWF_0001,NAM,2022,,5.42999982834,5.4,
Density of nursing and midwifery personnel (per 10 000 population) ,Namibia,HWF_0006,NAM,2022,,33.5489997864,33.5,
Density of pharmacists (per 10 000 population) ,Namibia,HWF_0014,NAM,2022,,2.55200004578,2.6,
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Namibia,WHS4_100,NAM,2022,,84.0,84.0,
Malaria incidence (per 1000 population at risk),Namibia,MALARIA_EST_INCIDENCE,NAM,2022,,8.29028987885,8.3,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Namibia,MCV2,NAM,2022,,79.0,79.0,
Neonatal mortality rate (per 1000 live births),Namibia,WHOSIS_000003,NAM,2022,SEX_BTSX,18.6653995514,19.0,
New HIV infections (per 1000 uninfected population),Namibia,SDGHIV,NAM,2022,SEX_BTSX,2.3900001049,2.4,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Namibia,PCV3,NAM,2022,,85.0,85.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Namibia,NCD_BMI_PLUS2C,NAM,2022,SEX_BTSX,4.64537000656,4.6,
Prevalence of overweight in children under 5 (%),Namibia,NUTOVERWEIGHTPREV,NAM,2022,,5.30000019073,5.3,
Prevalence of stunting in children under 5 (%),Namibia,NUTSTUNTINGPREV,NAM,2022,,16.7999992371,16.8,
Proportion of population with primary reliance on clean fuels and technology (%),Namibia,PHE_HHAIR_PROP_POP_CLEAN_FUELS,NAM,2022,,47.4000015259,47.0,
Reported number of people requiring interventions against NTDs,Namibia,SDGNTDTREATMENT,NAM,2022,,387147.0,387147.0,Aggregation across diseases
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Namibia,SDGODA01,NAM,2022,,3.00999999046,3.0,
Tuberculosis incidence (per 100 000 population),Namibia,MDG_0000000020,NAM,2022,,450.0,450.0,
Under-five mortality rate (per 1000 live births),Namibia,MDG_0000000007,NAM,2022,SEX_BTSX,37.8761100769,38.0,
Age-standardized prevalence of obesity among adults (18+ years) (%),Nauru,NCD_BMI_30A,NRU,2022,SEX_BTSX,69.9186019897,69.9,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Nauru,M_Est_tob_curr_std,NRU,2022,SEX_BTSX,48.2999992371,48.3,The most recent survey was conducted in 2015-16. This is a projection.
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Nauru,SDGODAWS,NRU,2022,,2.05150008202,2.0,
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Nauru,WHS4_100,NRU,2022,,98.0,98.0,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Nauru,MCV2,NRU,2022,,97.0,97.0,
Neonatal mortality rate (per 1000 live births),Nauru,WHOSIS_000003,NRU,2022,SEX_BTSX,16.9508590698,17.0,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Nauru,PCV3,NRU,2022,,59.0,59.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Nauru,NCD_BMI_PLUS2C,NRU,2022,SEX_BTSX,32.9222717285,32.9,
Prevalence of overweight in children under 5 (%),Nauru,NUTOVERWEIGHTPREV,NRU,2022,,4.5,4.5,
Prevalence of stunting in children under 5 (%),Nauru,NUTSTUNTINGPREV,NRU,2022,,14.8000001907,14.8,
Proportion of population with primary reliance on clean fuels and technology (%),Nauru,PHE_HHAIR_PROP_POP_CLEAN_FUELS,NRU,2022,,100.0,100.0,
Reported number of people requiring interventions against NTDs,Nauru,SDGNTDTREATMENT,NRU,2022,,12546.0,12546.0,Aggregation across diseases
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Nauru,SDGODA01,NRU,2022,,60.1399993896,60.1,
Tuberculosis incidence (per 100 000 population),Nauru,MDG_0000000020,NRU,2022,,172.0,172.0,
Under-five mortality rate (per 1000 live births),Nauru,MDG_0000000007,NRU,2022,SEX_BTSX,26.4889907837,26.0,
Age-standardized prevalence of obesity among adults (18+ years) (%),Nepal,NCD_BMI_30A,NPL,2022,SEX_BTSX,6.9894900322,7.0,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Nepal,M_Est_tob_curr_std,NPL,2022,SEX_BTSX,28.2999992371,28.3,The most recent survey was conducted in 2019. This is a projection.
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Nepal,SDGODAWS,NPL,2022,,130.297302246,130.3,
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Nepal,WHS4_100,NPL,2022,,90.0,90.0,
Malaria incidence (per 1000 population at risk),Nepal,MALARIA_EST_INCIDENCE,NPL,2022,,0.004060000181,0.1,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Nepal,MCV2,NPL,2022,,87.0,87.0,
Neonatal mortality rate (per 1000 live births),Nepal,WHOSIS_000003,NPL,2022,SEX_BTSX,16.9983692169,17.0,
New HIV infections (per 1000 uninfected population),Nepal,SDGHIV,NPL,2022,SEX_BTSX,0.019999999553,0.0,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Nepal,PCV3,NPL,2022,,83.0,83.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Nepal,NCD_BMI_PLUS2C,NPL,2022,SEX_BTSX,1.90550005436,1.9,
Prevalence of overweight in children under 5 (%),Nepal,NUTOVERWEIGHTPREV,NPL,2022,,1.70000004768,1.7,
Prevalence of stunting in children under 5 (%),Nepal,NUTSTUNTINGPREV,NPL,2022,,26.7000007629,26.7,
Prevalence of wasting in children under 5 (%),Nepal,NUTRITION_WH_2,NPL,2022,,7.0,7.0,
Proportion of births attended by skilled health personnel (%),Nepal,MDG_0000000025,NPL,2022,,80.0999984741,80.0,"Ministry of Health and Population [Nepal], New ERA, and ICF. 2023. Nepal Demographic and Health Survey 2022. Kathmandu, Nepal: Ministry of Health and Population [Nepal]."
Proportion of population using a hand-washing facility with soap and water (%),Nepal,WSH_HYGIENE_BASIC,NPL,2022,,63.5428390503,64.0,
Proportion of population using safely-managed drinking-water services (%),Nepal,WSH_WATER_SAFELY_MANAGED,NPL,2022,,16.1166400909,16.0,
Proportion of population using safely-managed sanitation services (%),Nepal,WSH_SANITATION_SAFELY_MANAGED,NPL,2022,,50.5764312744,51.0,
Proportion of population with primary reliance on clean fuels and technology (%),Nepal,PHE_HHAIR_PROP_POP_CLEAN_FUELS,NPL,2022,,39.5999984741,40.0,
Proportion of safely treated domestic wastewater flows (%),Nepal,WSH_DOMESTIC_WASTE_SAFELY_TREATED,NPL,2022,,38.5977096558,39.0,
Reported number of people requiring interventions against NTDs,Nepal,SDGNTDTREATMENT,NPL,2022,,14625228.0,14625228.0,Aggregation across diseases
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Nepal,SDGODA01,NPL,2022,,3.20000004768,3.2,
Tuberculosis incidence (per 100 000 population),Nepal,MDG_0000000020,NPL,2022,,229.0,229.0,
Under-five mortality rate (per 1000 live births),Nepal,MDG_0000000007,NPL,2022,SEX_BTSX,27.3429508209,27.0,
Age-standardized prevalence of obesity among adults (18+ years) (%),Netherlands (Kingdom of the),NCD_BMI_30A,NLD,2022,SEX_BTSX,14.5418195724,14.5,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Netherlands (Kingdom of the),M_Est_tob_curr_std,NLD,2022,SEX_BTSX,21.2999992371,21.3,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Netherlands (Kingdom of the),WHS4_100,NLD,2022,,93.0,93.0,
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Netherlands (Kingdom of the),SDGHPVRECEIVED,NLD,2022,SEX_FMLE,64.0,64.0,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Netherlands (Kingdom of the),MCV2,NLD,2022,,85.0,85.0,
Neonatal mortality rate (per 1000 live births),Netherlands (Kingdom of the),WHOSIS_000003,NLD,2022,SEX_BTSX,2.55309891701,3.0,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Netherlands (Kingdom of the),PCV3,NLD,2022,,90.0,90.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Netherlands (Kingdom of the),NCD_BMI_PLUS2C,NLD,2022,SEX_BTSX,4.75104999542,4.8,
Prevalence of overweight in children under 5 (%),Netherlands (Kingdom of the),NUTOVERWEIGHTPREV,NLD,2022,,5.09999990463,5.1,
Prevalence of stunting in children under 5 (%),Netherlands (Kingdom of the),NUTSTUNTINGPREV,NLD,2022,,1.60000002384,1.6,
Proportion of population using safely-managed drinking-water services (%),Netherlands (Kingdom of the),WSH_WATER_SAFELY_MANAGED,NLD,2022,,99.9678878784,100.0,
Proportion of population using safely-managed sanitation services (%),Netherlands (Kingdom of the),WSH_SANITATION_SAFELY_MANAGED,NLD,2022,,97.497718811,97.0,
Proportion of population with primary reliance on clean fuels and technology (%),Netherlands (Kingdom of the),PHE_HHAIR_PROP_POP_CLEAN_FUELS,NLD,2022,,100.0,100.0,
Proportion of safely treated domestic wastewater flows (%),Netherlands (Kingdom of the),WSH_DOMESTIC_WASTE_SAFELY_TREATED,NLD,2022,,99.7900009155,100.0,
Reported number of people requiring interventions against NTDs,Netherlands (Kingdom of the),SDGNTDTREATMENT,NLD,2022,,46.0,46.0,Aggregation across diseases
Tuberculosis incidence (per 100 000 population),Netherlands (Kingdom of the),MDG_0000000020,NLD,2022,,4.09999990463,4.1,
Under-five mortality rate (per 1000 live births),Netherlands (Kingdom of the),MDG_0000000007,NLD,2022,SEX_BTSX,3.91234207153,4.0,
Adolescent birth rate (per 1000 women),New Zealand,MDG_0000000003,NZL,2022,AGEGROUP_YEARS15-19,11.1000003815,11.1,Registration National Statistics
Adolescent birth rate (per 1000 women),New Zealand,MDG_0000000003,NZL,2022,AGEGROUP_YEARS10-14,0.10000000149,0.1,Registration National Statistics
Age-standardized prevalence of obesity among adults (18+ years) (%),New Zealand,NCD_BMI_30A,NZL,2022,SEX_BTSX,33.6213111877,33.6,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,New Zealand,M_Est_tob_curr_std,NZL,2022,SEX_BTSX,12.1999998093,12.2,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020-21. This is a projection.
Density of dentists (per 10 000 population) ,New Zealand,HWF_0010,NZL,2022,,5.03499984741,5.0,"Includes practising dentists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023"
Density of medical doctors (per 10 000 population) ,New Zealand,HWF_0001,NZL,2022,,35.7379989624,35.7,
Density of nursing and midwifery personnel (per 10 000 population) ,New Zealand,HWF_0006,NZL,2022,,117.401000977,117.4,
Density of pharmacists (per 10 000 population) ,New Zealand,HWF_0014,NZL,2022,,7.01399993896,7.0,"Includes practising pharmacists. Source: OECD Health Statistics, Dataset: Health Care Resources, Accessed on August 8th 2023"
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),New Zealand,WHS4_100,NZL,2022,,89.0,89.0,
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),New Zealand,SDGHPVRECEIVED,NZL,2022,SEX_FMLE,55.0,55.0,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),New Zealand,MCV2,NZL,2022,,83.0,83.0,
Neonatal mortality rate (per 1000 live births),New Zealand,WHOSIS_000003,NZL,2022,SEX_BTSX,2.48901605606,2.0,
New HIV infections (per 1000 uninfected population),New Zealand,SDGHIV,NZL,2022,SEX_BTSX,0.009999999776,0.0,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),New Zealand,PCV3,NZL,2022,,86.0,86.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),New Zealand,NCD_BMI_PLUS2C,NZL,2022,SEX_BTSX,17.7842407227,17.8,
Proportion of population using safely-managed drinking-water services (%),New Zealand,WSH_WATER_SAFELY_MANAGED,NZL,2022,,100.0,100.0,
Proportion of population using safely-managed sanitation services (%),New Zealand,WSH_SANITATION_SAFELY_MANAGED,NZL,2022,,88.738822937,89.0,
Proportion of population with primary reliance on clean fuels and technology (%),New Zealand,PHE_HHAIR_PROP_POP_CLEAN_FUELS,NZL,2022,,100.0,100.0,
Proportion of safely treated domestic wastewater flows (%),New Zealand,WSH_DOMESTIC_WASTE_SAFELY_TREATED,NZL,2022,,84.4769973755,84.0,
Reported number of people requiring interventions against NTDs,New Zealand,SDGNTDTREATMENT,NZL,2022,,4.0,4.0,Aggregation across diseases
Tuberculosis incidence (per 100 000 population),New Zealand,MDG_0000000020,NZL,2022,,5.90000009537,5.9,
Under-five mortality rate (per 1000 live births),New Zealand,MDG_0000000007,NZL,2022,SEX_BTSX,4.62738800049,5.0,
Adolescent birth rate (per 1000 women),Nicaragua,MDG_0000000003,NIC,2022,AGEGROUP_YEARS15-19,79.3700027466,79.4,Registration National Statistics & WPP2022
Adolescent birth rate (per 1000 women),Nicaragua,MDG_0000000003,NIC,2022,AGEGROUP_YEARS10-14,4.84000015259,4.8,Registration National Statistics & WPP2022
Age-standardized prevalence of obesity among adults (18+ years) (%),Nicaragua,NCD_BMI_30A,NIC,2022,SEX_BTSX,33.6272888184,33.6,
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Nicaragua,SDGODAWS,NIC,2022,,152.695800781,152.7,
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Nicaragua,WHS4_100,NIC,2022,,92.0,92.0,
Malaria incidence (per 1000 population at risk),Nicaragua,MALARIA_EST_INCIDENCE,NIC,2022,,3.33628988266,3.3,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Nicaragua,MCV2,NIC,2022,,99.0,99.0,
Neonatal mortality rate (per 1000 live births),Nicaragua,WHOSIS_000003,NIC,2022,SEX_BTSX,9.64324378967,10.0,
New HIV infections (per 1000 uninfected population),Nicaragua,SDGHIV,NIC,2022,SEX_BTSX,0.079999998212,0.1,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Nicaragua,PCV3,NIC,2022,,92.0,92.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Nicaragua,NCD_BMI_PLUS2C,NIC,2022,SEX_BTSX,12.750289917,12.8,
